"","Cell_type","Replicate","siRNA","Treatment","Intersection","Time_Period","Values"
"1749","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_0",538420
"1750","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_5",364008
"1751","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_8",173731
"1752","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_18",15297
"1753","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_0",505928
"1754","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_5",320050
"1755","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_8",255269
"1756","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_18",18317
"1757","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_0",513093
"1758","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_5",305485
"1759","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_8",127203
"1760","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_18",14330
"1761","Melanoma",3,"CXCR4_siRNA","No_SDF1",1,"HOUR_0",444900
"1762","Melanoma",3,"CXCR4_siRNA","No_SDF1",1,"HOUR_5",371424
"1763","Melanoma",3,"CXCR4_siRNA","No_SDF1",1,"HOUR_8",245656
"1764","Melanoma",3,"CXCR4_siRNA","No_SDF1",1,"HOUR_18",72094
"1765","Melanoma",3,"CXCR4_siRNA","No_SDF1",2,"HOUR_0",454082
"1766","Melanoma",3,"CXCR4_siRNA","No_SDF1",2,"HOUR_5",301036
"1767","Melanoma",3,"CXCR4_siRNA","No_SDF1",2,"HOUR_8",159252
"1768","Melanoma",3,"CXCR4_siRNA","No_SDF1",2,"HOUR_18",20120
"1769","Melanoma",3,"CXCR4_siRNA","No_SDF1",3,"HOUR_0",411169
"1770","Melanoma",3,"CXCR4_siRNA","No_SDF1",3,"HOUR_5",280396
"1771","Melanoma",3,"CXCR4_siRNA","No_SDF1",3,"HOUR_8",202604
"1772","Melanoma",3,"CXCR4_siRNA","No_SDF1",3,"HOUR_18",13403
"1773","Melanoma",3,"CXCR4_siRNA","No_SDF1",4,"HOUR_0",533926
"1774","Melanoma",3,"CXCR4_siRNA","No_SDF1",4,"HOUR_5",397444
"1775","Melanoma",3,"CXCR4_siRNA","No_SDF1",4,"HOUR_8",308782
"1776","Melanoma",3,"CXCR4_siRNA","No_SDF1",4,"HOUR_18",23663
"1777","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_0",517687
"1778","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_5",333272
"1779","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_8",195718
"1780","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_18",15655
"1781","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_0",519211
"1782","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_5",341485
"1783","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_8",347928
"1784","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_18",11227
"1785","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_0",545554
"1786","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_5",278548
"1787","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_8",211607
"1788","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_18",11784
"1789","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_0",542461
"1790","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_5",404007
"1791","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_8",295175
"1792","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_18",23073
"1793","Melanoma",3,"Scramble","SDF1",1,"HOUR_0",508801
"1794","Melanoma",3,"Scramble","SDF1",1,"HOUR_5",334388
"1795","Melanoma",3,"Scramble","SDF1",1,"HOUR_8",240186
"1796","Melanoma",3,"Scramble","SDF1",1,"HOUR_18",11599
"1797","Melanoma",3,"Scramble","SDF1",2,"HOUR_0",504309
"1798","Melanoma",3,"Scramble","SDF1",2,"HOUR_5",280908
"1799","Melanoma",3,"Scramble","SDF1",2,"HOUR_8",99988
"1800","Melanoma",3,"Scramble","SDF1",2,"HOUR_18",15192
"1801","Melanoma",3,"Scramble","SDF1",3,"HOUR_0",490063
"1802","Melanoma",3,"Scramble","SDF1",3,"HOUR_5",291486
"1803","Melanoma",3,"Scramble","SDF1",3,"HOUR_8",112393
"1804","Melanoma",3,"Scramble","SDF1",3,"HOUR_18",15896
"1805","Melanoma",3,"Scramble","SDF1",4,"HOUR_0",529623
"1806","Melanoma",3,"Scramble","SDF1",4,"HOUR_5",240213
"1807","Melanoma",3,"Scramble","SDF1",4,"HOUR_8",16198
"1808","Melanoma",3,"Scramble","SDF1",4,"HOUR_18",13592
"1809","Melanoma",3,"CXCR4_siRNA","SDF1",1,"HOUR_0",583316
"1810","Melanoma",3,"CXCR4_siRNA","SDF1",1,"HOUR_5",434583
"1811","Melanoma",3,"CXCR4_siRNA","SDF1",1,"HOUR_8",390632
"1812","Melanoma",3,"CXCR4_siRNA","SDF1",1,"HOUR_18",29559
"1813","Melanoma",3,"CXCR4_siRNA","SDF1",2,"HOUR_0",617986
"1814","Melanoma",3,"CXCR4_siRNA","SDF1",2,"HOUR_5",409677
"1815","Melanoma",3,"CXCR4_siRNA","SDF1",2,"HOUR_8",333928
"1816","Melanoma",3,"CXCR4_siRNA","SDF1",2,"HOUR_18",36079
"1817","Melanoma",3,"CXCR4_siRNA","SDF1",3,"HOUR_0",541504
"1818","Melanoma",3,"CXCR4_siRNA","SDF1",3,"HOUR_5",432730
"1819","Melanoma",3,"CXCR4_siRNA","SDF1",3,"HOUR_8",305744
"1820","Melanoma",3,"CXCR4_siRNA","SDF1",3,"HOUR_18",35055
"1821","Melanoma",3,"CXCR4_siRNA","SDF1",4,"HOUR_0",594890
"1822","Melanoma",3,"CXCR4_siRNA","SDF1",4,"HOUR_5",436265
"1823","Melanoma",3,"CXCR4_siRNA","SDF1",4,"HOUR_8",331009
"1824","Melanoma",3,"CXCR4_siRNA","SDF1",4,"HOUR_18",124086
"1825","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_0",495499
"1826","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_5",297662
"1827","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_8",275890
"1828","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_18",13999
"1829","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_0",506099
"1830","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_5",344639
"1831","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_8",200771
"1832","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_18",12172
"1833","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_0",473852
"1834","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_5",284653
"1835","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_8",152202
"1836","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_18",5487
"1837","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_0",493261
"1838","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_5",335690
"1839","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_8",209446
"1840","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_18",12502
"1841","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_0",518146
"1842","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_5",275137
"1843","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_8",136997
"1844","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_18",0
"1845","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_0",508146
"1846","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_5",339041
"1847","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_8",163473
"1848","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_18",11362
"1849","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_0",498880
"1850","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_5",382953
"1851","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_8",163371
"1852","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_18",19039
"1853","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_0",493163
"1854","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_5",363701
"1855","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_8",122177
"1856","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_18",10934
"1857","Melanoma",4,"CXCR4_siRNA","No_SDF1",1,"HOUR_0",493275
"1858","Melanoma",4,"CXCR4_siRNA","No_SDF1",1,"HOUR_5",391360
"1859","Melanoma",4,"CXCR4_siRNA","No_SDF1",1,"HOUR_8",309052
"1860","Melanoma",4,"CXCR4_siRNA","No_SDF1",1,"HOUR_18",68294
"1861","Melanoma",4,"CXCR4_siRNA","No_SDF1",2,"HOUR_0",529570
"1862","Melanoma",4,"CXCR4_siRNA","No_SDF1",2,"HOUR_5",389290
"1863","Melanoma",4,"CXCR4_siRNA","No_SDF1",2,"HOUR_8",377571
"1864","Melanoma",4,"CXCR4_siRNA","No_SDF1",2,"HOUR_18",78239
"1865","Melanoma",4,"CXCR4_siRNA","No_SDF1",3,"HOUR_0",508902
"1866","Melanoma",4,"CXCR4_siRNA","No_SDF1",3,"HOUR_5",423334
"1867","Melanoma",4,"CXCR4_siRNA","No_SDF1",3,"HOUR_8",320641
"1868","Melanoma",4,"CXCR4_siRNA","No_SDF1",3,"HOUR_18",42698
"1869","Melanoma",4,"CXCR4_siRNA","No_SDF1",4,"HOUR_0",520773
"1870","Melanoma",4,"CXCR4_siRNA","No_SDF1",4,"HOUR_5",425556
"1871","Melanoma",4,"CXCR4_siRNA","No_SDF1",4,"HOUR_8",285482
"1872","Melanoma",4,"CXCR4_siRNA","No_SDF1",4,"HOUR_18",30328
"1873","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_0",473167
"1874","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_5",328539
"1875","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_8",129068
"1876","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_18",13220
"1877","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_0",434499
"1878","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_5",269417
"1879","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_8",123148
"1880","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_18",11214
"1881","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_0",451099
"1882","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_5",282158
"1883","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_8",113000
"1884","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_18",13664
"1885","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_0",440803
"1886","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_5",257911
"1887","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_8",44263
"1888","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_18",0
"1889","Melanoma",4,"Scramble","SDF1",1,"HOUR_0",500751
"1890","Melanoma",4,"Scramble","SDF1",1,"HOUR_5",271713
"1891","Melanoma",4,"Scramble","SDF1",1,"HOUR_8",131446
"1892","Melanoma",4,"Scramble","SDF1",1,"HOUR_18",17376
"1893","Melanoma",4,"Scramble","SDF1",2,"HOUR_0",500128
"1894","Melanoma",4,"Scramble","SDF1",2,"HOUR_5",314420
"1895","Melanoma",4,"Scramble","SDF1",2,"HOUR_8",137031
"1896","Melanoma",4,"Scramble","SDF1",2,"HOUR_18",12347
"1897","Melanoma",4,"Scramble","SDF1",3,"HOUR_0",493728
"1898","Melanoma",4,"Scramble","SDF1",3,"HOUR_5",280554
"1899","Melanoma",4,"Scramble","SDF1",3,"HOUR_8",136183
"1900","Melanoma",4,"Scramble","SDF1",3,"HOUR_18",0
"1901","Melanoma",4,"Scramble","SDF1",4,"HOUR_0",492457
"1902","Melanoma",4,"Scramble","SDF1",4,"HOUR_5",275903
"1903","Melanoma",4,"Scramble","SDF1",4,"HOUR_8",141492
"1904","Melanoma",4,"Scramble","SDF1",4,"HOUR_18",0
"1905","Melanoma",4,"CXCR4_siRNA","SDF1",1,"HOUR_0",513309
"1906","Melanoma",4,"CXCR4_siRNA","SDF1",1,"HOUR_5",445597
"1907","Melanoma",4,"CXCR4_siRNA","SDF1",1,"HOUR_8",232875
"1908","Melanoma",4,"CXCR4_siRNA","SDF1",1,"HOUR_18",49846
"1909","Melanoma",4,"CXCR4_siRNA","SDF1",2,"HOUR_0",537985
"1910","Melanoma",4,"CXCR4_siRNA","SDF1",2,"HOUR_5",375623
"1911","Melanoma",4,"CXCR4_siRNA","SDF1",2,"HOUR_8",258191
"1912","Melanoma",4,"CXCR4_siRNA","SDF1",2,"HOUR_18",84163
"1913","Melanoma",4,"CXCR4_siRNA","SDF1",3,"HOUR_0",532233
"1914","Melanoma",4,"CXCR4_siRNA","SDF1",3,"HOUR_5",366413
"1915","Melanoma",4,"CXCR4_siRNA","SDF1",3,"HOUR_8",318852
"1916","Melanoma",4,"CXCR4_siRNA","SDF1",3,"HOUR_18",61026
"1917","Melanoma",4,"CXCR4_siRNA","SDF1",4,"HOUR_0",543240
"1918","Melanoma",4,"CXCR4_siRNA","SDF1",4,"HOUR_5",440652
"1919","Melanoma",4,"CXCR4_siRNA","SDF1",4,"HOUR_8",330366
"1920","Melanoma",4,"CXCR4_siRNA","SDF1",4,"HOUR_18",60354
"1921","Melanoma",1,"Unstransfected","No_SDF1",1,"HOUR_0",438366
"1922","Melanoma",1,"Unstransfected","No_SDF1",1,"HOUR_5",318823
"1923","Melanoma",1,"Unstransfected","No_SDF1",1,"HOUR_8",250307
"1924","Melanoma",1,"Unstransfected","No_SDF1",1,"HOUR_18",29190
"1925","Melanoma",1,"Unstransfected","No_SDF1",2,"HOUR_0",454001
"1926","Melanoma",1,"Unstransfected","No_SDF1",2,"HOUR_5",311183
"1927","Melanoma",1,"Unstransfected","No_SDF1",2,"HOUR_8",232064
"1928","Melanoma",1,"Unstransfected","No_SDF1",2,"HOUR_18",21442
"1929","Melanoma",1,"Unstransfected","No_SDF1",3,"HOUR_0",454571
"1930","Melanoma",1,"Unstransfected","No_SDF1",3,"HOUR_5",324458
"1931","Melanoma",1,"Unstransfected","No_SDF1",3,"HOUR_8",254147
"1932","Melanoma",1,"Unstransfected","No_SDF1",3,"HOUR_18",24244
"1933","Melanoma",1,"Unstransfected","No_SDF1",4,"HOUR_0",424282
"1934","Melanoma",1,"Unstransfected","No_SDF1",4,"HOUR_5",327689
"1935","Melanoma",1,"Unstransfected","No_SDF1",4,"HOUR_8",265201
"1936","Melanoma",1,"Unstransfected","No_SDF1",4,"HOUR_18",52339
"1937","Melanoma",1,"Scramble","No_SDF1",1,"HOUR_0",460823
"1938","Melanoma",1,"Scramble","No_SDF1",1,"HOUR_5",338447
"1939","Melanoma",1,"Scramble","No_SDF1",1,"HOUR_8",227087
"1940","Melanoma",1,"Scramble","No_SDF1",1,"HOUR_18",59955
"1941","Melanoma",1,"Scramble","No_SDF1",2,"HOUR_0",509274
"1942","Melanoma",1,"Scramble","No_SDF1",2,"HOUR_5",387102
"1943","Melanoma",1,"Scramble","No_SDF1",2,"HOUR_8",297987
"1944","Melanoma",1,"Scramble","No_SDF1",2,"HOUR_18",29168
"1945","Melanoma",1,"Scramble","No_SDF1",3,"HOUR_0",477795
"1946","Melanoma",1,"Scramble","No_SDF1",3,"HOUR_5",343312
"1947","Melanoma",1,"Scramble","No_SDF1",3,"HOUR_8",201757
"1948","Melanoma",1,"Scramble","No_SDF1",3,"HOUR_18",34917
"1949","Melanoma",1,"Scramble","No_SDF1",4,"HOUR_0",507497
"1950","Melanoma",1,"Scramble","No_SDF1",4,"HOUR_5",343103
"1951","Melanoma",1,"Scramble","No_SDF1",4,"HOUR_8",257734
"1952","Melanoma",1,"Scramble","No_SDF1",4,"HOUR_18",26664
"1953","Melanoma",1,"CXCR47_siRNA","No_SDF1",1,"HOUR_0",409741
"1954","Melanoma",1,"CXCR47_siRNA","No_SDF1",1,"HOUR_5",257729
"1955","Melanoma",1,"CXCR47_siRNA","No_SDF1",1,"HOUR_8",198516
"1956","Melanoma",1,"CXCR47_siRNA","No_SDF1",1,"HOUR_18",15921
"1957","Melanoma",1,"CXCR47_siRNA","No_SDF1",2,"HOUR_0",445027
"1958","Melanoma",1,"CXCR47_siRNA","No_SDF1",2,"HOUR_5",332562
"1959","Melanoma",1,"CXCR47_siRNA","No_SDF1",2,"HOUR_8",206659
"1960","Melanoma",1,"CXCR47_siRNA","No_SDF1",2,"HOUR_18",18456
"1961","Melanoma",1,"CXCR47_siRNA","No_SDF1",3,"HOUR_0",418321
"1962","Melanoma",1,"CXCR47_siRNA","No_SDF1",3,"HOUR_5",286709
"1963","Melanoma",1,"CXCR47_siRNA","No_SDF1",3,"HOUR_8",208010
"1964","Melanoma",1,"CXCR47_siRNA","No_SDF1",3,"HOUR_18",17585
"1965","Melanoma",1,"CXCR47_siRNA","No_SDF1",4,"HOUR_0",447480
"1966","Melanoma",1,"CXCR47_siRNA","No_SDF1",4,"HOUR_5",300933
"1967","Melanoma",1,"CXCR47_siRNA","No_SDF1",4,"HOUR_8",107399
"1968","Melanoma",1,"CXCR47_siRNA","No_SDF1",4,"HOUR_18",19467
"1969","Melanoma",1,"Unstransfected","SDF1",1,"HOUR_0",474880
"1970","Melanoma",1,"Unstransfected","SDF1",1,"HOUR_5",380671
"1971","Melanoma",1,"Unstransfected","SDF1",1,"HOUR_8",300779
"1972","Melanoma",1,"Unstransfected","SDF1",1,"HOUR_18",42393
"1973","Melanoma",1,"Unstransfected","SDF1",2,"HOUR_0",456164
"1974","Melanoma",1,"Unstransfected","SDF1",2,"HOUR_5",366075
"1975","Melanoma",1,"Unstransfected","SDF1",2,"HOUR_8",328169
"1976","Melanoma",1,"Unstransfected","SDF1",2,"HOUR_18",96737
"1977","Melanoma",1,"Unstransfected","SDF1",3,"HOUR_0",460925
"1978","Melanoma",1,"Unstransfected","SDF1",3,"HOUR_5",304872
"1979","Melanoma",1,"Unstransfected","SDF1",3,"HOUR_8",198129
"1980","Melanoma",1,"Unstransfected","SDF1",3,"HOUR_18",31733
"1981","Melanoma",1,"Unstransfected","SDF1",4,"HOUR_0",496179
"1982","Melanoma",1,"Unstransfected","SDF1",4,"HOUR_5",323542
"1983","Melanoma",1,"Unstransfected","SDF1",4,"HOUR_8",240626
"1984","Melanoma",1,"Unstransfected","SDF1",4,"HOUR_18",21529
"1985","Melanoma",1,"Scramble","SDF1",1,"HOUR_0",517864
"1986","Melanoma",1,"Scramble","SDF1",1,"HOUR_5",314506
"1987","Melanoma",1,"Scramble","SDF1",1,"HOUR_8",251068
"1988","Melanoma",1,"Scramble","SDF1",1,"HOUR_18",64657
"1989","Melanoma",1,"Scramble","SDF1",2,"HOUR_0",501631
"1990","Melanoma",1,"Scramble","SDF1",2,"HOUR_5",380117
"1991","Melanoma",1,"Scramble","SDF1",2,"HOUR_8",293123
"1992","Melanoma",1,"Scramble","SDF1",2,"HOUR_18",66730
"1993","Melanoma",1,"Scramble","SDF1",3,"HOUR_0",480710
"1994","Melanoma",1,"Scramble","SDF1",3,"HOUR_5",297056
"1995","Melanoma",1,"Scramble","SDF1",3,"HOUR_8",242770
"1996","Melanoma",1,"Scramble","SDF1",3,"HOUR_18",13626
"1997","Melanoma",1,"Scramble","SDF1",4,"HOUR_0",503684
"1998","Melanoma",1,"Scramble","SDF1",4,"HOUR_5",306525
"1999","Melanoma",1,"Scramble","SDF1",4,"HOUR_8",235339
"2000","Melanoma",1,"Scramble","SDF1",4,"HOUR_18",38201
"2001","Melanoma",1,"CXCR47_siRNA","SDF1",1,"HOUR_0",396102
"2002","Melanoma",1,"CXCR47_siRNA","SDF1",1,"HOUR_5",208228
"2003","Melanoma",1,"CXCR47_siRNA","SDF1",1,"HOUR_8",158142
"2004","Melanoma",1,"CXCR47_siRNA","SDF1",1,"HOUR_18",20394
"2005","Melanoma",1,"CXCR47_siRNA","SDF1",2,"HOUR_0",439582
"2006","Melanoma",1,"CXCR47_siRNA","SDF1",2,"HOUR_5",261912
"2007","Melanoma",1,"CXCR47_siRNA","SDF1",2,"HOUR_8",132981
"2008","Melanoma",1,"CXCR47_siRNA","SDF1",2,"HOUR_18",13568
"2009","Melanoma",1,"CXCR47_siRNA","SDF1",3,"HOUR_0",368172
"2010","Melanoma",1,"CXCR47_siRNA","SDF1",3,"HOUR_5",159384
"2011","Melanoma",1,"CXCR47_siRNA","SDF1",3,"HOUR_8",28409
"2012","Melanoma",1,"CXCR47_siRNA","SDF1",3,"HOUR_18",10724
"2013","Melanoma",1,"CXCR47_siRNA","SDF1",4,"HOUR_0",440278
"2014","Melanoma",1,"CXCR47_siRNA","SDF1",4,"HOUR_5",272444
"2015","Melanoma",1,"CXCR47_siRNA","SDF1",4,"HOUR_8",208643
"2016","Melanoma",1,"CXCR47_siRNA","SDF1",4,"HOUR_18",23705
"2017","Melanoma",2,"Unstransfected","No_SDF1",1,"HOUR_0",533460
"2018","Melanoma",2,"Unstransfected","No_SDF1",1,"HOUR_5",456709
"2019","Melanoma",2,"Unstransfected","No_SDF1",1,"HOUR_8",424741
"2020","Melanoma",2,"Unstransfected","No_SDF1",1,"HOUR_18",172925
"2021","Melanoma",2,"Unstransfected","No_SDF1",2,"HOUR_0",563623
"2022","Melanoma",2,"Unstransfected","No_SDF1",2,"HOUR_5",441299
"2023","Melanoma",2,"Unstransfected","No_SDF1",2,"HOUR_8",309137
"2024","Melanoma",2,"Unstransfected","No_SDF1",2,"HOUR_18",71775
"2025","Melanoma",2,"Unstransfected","No_SDF1",3,"HOUR_0",561670
"2026","Melanoma",2,"Unstransfected","No_SDF1",3,"HOUR_5",439181
"2027","Melanoma",2,"Unstransfected","No_SDF1",3,"HOUR_8",362753
"2028","Melanoma",2,"Unstransfected","No_SDF1",3,"HOUR_18",89047
"2029","Melanoma",2,"Unstransfected","No_SDF1",4,"HOUR_0",569912
"2030","Melanoma",2,"Unstransfected","No_SDF1",4,"HOUR_5",450218
"2031","Melanoma",2,"Unstransfected","No_SDF1",4,"HOUR_8",345272
"2032","Melanoma",2,"Unstransfected","No_SDF1",4,"HOUR_18",57309
"2033","Melanoma",2,"Scramble","No_SDF1",1,"HOUR_0",572988
"2034","Melanoma",2,"Scramble","No_SDF1",1,"HOUR_5",437866
"2035","Melanoma",2,"Scramble","No_SDF1",1,"HOUR_8",328940
"2036","Melanoma",2,"Scramble","No_SDF1",1,"HOUR_18",60127
"2037","Melanoma",2,"Scramble","No_SDF1",2,"HOUR_0",579314
"2038","Melanoma",2,"Scramble","No_SDF1",2,"HOUR_5",438147
"2039","Melanoma",2,"Scramble","No_SDF1",2,"HOUR_8",354824
"2040","Melanoma",2,"Scramble","No_SDF1",2,"HOUR_18",73434
"2041","Melanoma",2,"Scramble","No_SDF1",3,"HOUR_0",550901
"2042","Melanoma",2,"Scramble","No_SDF1",3,"HOUR_5",388485
"2043","Melanoma",2,"Scramble","No_SDF1",3,"HOUR_8",301755
"2044","Melanoma",2,"Scramble","No_SDF1",3,"HOUR_18",75900
"2045","Melanoma",2,"Scramble","No_SDF1",4,"HOUR_0",583504
"2046","Melanoma",2,"Scramble","No_SDF1",4,"HOUR_5",422997
"2047","Melanoma",2,"Scramble","No_SDF1",4,"HOUR_8",336497
"2048","Melanoma",2,"Scramble","No_SDF1",4,"HOUR_18",31552
"2049","Melanoma",2,"CXCR47_siRNA","No_SDF1",1,"HOUR_0",493571
"2050","Melanoma",2,"CXCR47_siRNA","No_SDF1",1,"HOUR_5",330173
"2051","Melanoma",2,"CXCR47_siRNA","No_SDF1",1,"HOUR_8",249628
"2052","Melanoma",2,"CXCR47_siRNA","No_SDF1",1,"HOUR_18",28197
"2053","Melanoma",2,"CXCR47_siRNA","No_SDF1",2,"HOUR_0",504556
"2054","Melanoma",2,"CXCR47_siRNA","No_SDF1",2,"HOUR_5",332127
"2055","Melanoma",2,"CXCR47_siRNA","No_SDF1",2,"HOUR_8",246767
"2056","Melanoma",2,"CXCR47_siRNA","No_SDF1",2,"HOUR_18",26678
"2057","Melanoma",2,"CXCR47_siRNA","No_SDF1",3,"HOUR_0",482734
"2058","Melanoma",2,"CXCR47_siRNA","No_SDF1",3,"HOUR_5",354265
"2059","Melanoma",2,"CXCR47_siRNA","No_SDF1",3,"HOUR_8",285694
"2060","Melanoma",2,"CXCR47_siRNA","No_SDF1",3,"HOUR_18",49147
"2061","Melanoma",2,"CXCR47_siRNA","No_SDF1",4,"HOUR_0",492710
"2062","Melanoma",2,"CXCR47_siRNA","No_SDF1",4,"HOUR_5",342632
"2063","Melanoma",2,"CXCR47_siRNA","No_SDF1",4,"HOUR_8",342632
"2064","Melanoma",2,"CXCR47_siRNA","No_SDF1",4,"HOUR_18",43396
"2065","Melanoma",2,"Unstransfected","SDF1",1,"HOUR_0",401467
"2066","Melanoma",2,"Unstransfected","SDF1",1,"HOUR_5",325864
"2067","Melanoma",2,"Unstransfected","SDF1",1,"HOUR_8",237736
"2068","Melanoma",2,"Unstransfected","SDF1",1,"HOUR_18",15473
"2069","Melanoma",2,"Unstransfected","SDF1",2,"HOUR_0",418957
"2070","Melanoma",2,"Unstransfected","SDF1",2,"HOUR_5",338591
"2071","Melanoma",2,"Unstransfected","SDF1",2,"HOUR_8",227217
"2072","Melanoma",2,"Unstransfected","SDF1",2,"HOUR_18",93845
"2073","Melanoma",2,"Unstransfected","SDF1",3,"HOUR_0",391468
"2074","Melanoma",2,"Unstransfected","SDF1",3,"HOUR_5",274383
"2075","Melanoma",2,"Unstransfected","SDF1",3,"HOUR_8",239141
"2076","Melanoma",2,"Unstransfected","SDF1",3,"HOUR_18",12837
"2077","Melanoma",2,"Unstransfected","SDF1",4,"HOUR_0",391079
"2078","Melanoma",2,"Unstransfected","SDF1",4,"HOUR_5",208813
"2079","Melanoma",2,"Unstransfected","SDF1",4,"HOUR_8",61800
"2080","Melanoma",2,"Unstransfected","SDF1",4,"HOUR_18",0
"2081","Melanoma",2,"Scramble","SDF1",1,"HOUR_0",522296
"2082","Melanoma",2,"Scramble","SDF1",1,"HOUR_5",401915
"2083","Melanoma",2,"Scramble","SDF1",1,"HOUR_8",316214
"2084","Melanoma",2,"Scramble","SDF1",1,"HOUR_18",38710
"2085","Melanoma",2,"Scramble","SDF1",2,"HOUR_0",519524
"2086","Melanoma",2,"Scramble","SDF1",2,"HOUR_5",386779
"2087","Melanoma",2,"Scramble","SDF1",2,"HOUR_8",316245
"2088","Melanoma",2,"Scramble","SDF1",2,"HOUR_18",56693
"2089","Melanoma",2,"Scramble","SDF1",3,"HOUR_0",543142
"2090","Melanoma",2,"Scramble","SDF1",3,"HOUR_5",403357
"2091","Melanoma",2,"Scramble","SDF1",3,"HOUR_8",403354
"2092","Melanoma",2,"Scramble","SDF1",3,"HOUR_18",41345
"2093","Melanoma",2,"Scramble","SDF1",4,"HOUR_0",565500
"2094","Melanoma",2,"Scramble","SDF1",4,"HOUR_5",397368
"2095","Melanoma",2,"Scramble","SDF1",4,"HOUR_8",290244
"2096","Melanoma",2,"Scramble","SDF1",4,"HOUR_18",48460
"2097","Melanoma",2,"CXCR47_siRNA","SDF1",1,"HOUR_0",515081
"2098","Melanoma",2,"CXCR47_siRNA","SDF1",1,"HOUR_5",369676
"2099","Melanoma",2,"CXCR47_siRNA","SDF1",1,"HOUR_8",210994
"2100","Melanoma",2,"CXCR47_siRNA","SDF1",1,"HOUR_18",23257
